1,1000,128000,64000,40000,20000
2,2000,128000,64000,40000,20000
4,4000,128000,64000,40000,20000
8,8000,128000,64000,40000,20000
16,16000,128000,64000,40000,20000
32,32000,128000,64000,40000,20000
64,64000,128000,64000,40000,20000
128,128000,128000,64000,40000,20000
256,256000,128000,64000,40000,20000
512,512000,128000,64000,40000,20000
1024,1024000,128000,64000,44000,22000
2048,2048000,128000,64000,48000,24000
