1,1000000,128000000,64000000,80000000,40000000
2,2000000,128000000,64000000,80000000,40000000
4,4000000,128000000,64000000,80000000,40000000
8,8000000,128000000,64000000,80000000,40000000
16,16000000,128000000,64000000,80000000,40000000
32,32000000,128000000,64000000,80000000,40000000
64,64000000,128000000,64000000,80000000,40000000
128,128000000,128000000,64000000,80000000,40000000
256,256000000,128000000,64000000,80000000,40000000
